k_over_h,P
1.9303742158805863,12.991690454155558
1.957255463577752,12.55374352487209
1.9845110436047904,12.13023543909008
2.012146168691957,11.720728988676164
2.040166124158899,11.324775475517875
2.0685762689255003,10.94191423416946
2.0973820365367812,10.571740418030725
2.1265889362020944,10.213850511292796
2.1562025538487757,9.8678299969984
2.1862285531904764,9.5332984052026
2.2166726768103726,9.209895082985891
2.2475407472594475,8.89725318869918
2.27883866817008,8.595015776716075
2.3105724253851356,8.302849569079251
2.342748088102782,8.020432461904111
2.3753718100372487,7.747444147225755
2.408449830595738,7.4835730518308665
2.4419884760717436,7.228522217906386
2.475994160854973,6.982006148811822
2.5104733886581254,6.743747091928523
2.5454327537607475,6.513474186905565
2.5808789422704237,6.290924432500131
2.616818733401504,6.075843915874472
2.6532590007716617,5.867987752733706
2.690206713716502,5.667119304536725
2.727668938622463,5.473009089448691
2.7656528402783027,5.2854347703444375
2.804165683245373,5.104181033361549
2.843214833247009,4.929039367457267
2.8828077585772416,4.759807954928181
2.9229520315291424,4.59629152075317
2.963655329843053,4.438301159475857
3.0049254381749724,4.285653960290532
3.046770249585411,4.138172994801037
3.0891977670489603,3.9956869540165325
3.1322161049848973,3.8580302700099556
3.175833490809097,3.725042445420585
3.2200582665075483,3.596568426501242
3.264898890231799,3.47245814045159
3.310363937916601,3.3525662775898293
3.356462104920091,3.2367521997999167
3.4032022076868254,3.1248798290829
3.450593185433921,3.0168174522585947
3.498644101860756,2.9124378519064913
3.5473641468824155,2.811618091237712
3.5967626383872786,2.714239386306451
3.646849024019146,2.620186344724447
3.697632882984077,2.529347121945295
3.749123927882503,2.4416138462516725
3.8013320065667773,2.3568827449099365
3.854267104024585,2.2750530653665177
3.9079393442886663,2.1960267364098165
3.962358992373011,2.1197094979798417
4.017536456236138,2.04601062011279
4.07348228877163,1.9748414804901486
4.130207189826386,1.9061166057434258
4.187722008247072,1.8397540440343656
4.246037743954929,1.7756733998588274
4.305165550049609,1.713797993457399
4.365116734942226,1.6540530416151147
4.4259027645180975,1.596366343695046
4.487535264329703,1.5406684355848925
4.550026021820046,1.4868915686857147
4.613386988577101,1.4349708584967213
4.677630282619578,1.384843091896714
4.742768190714506,1.3364474027079924
4.808813170727197,1.2897250017909585
4.875777854003767,1.2446187250841974
4.94367504778701,1.2010738259649647
5.012517737665795,1.1590369207837217
5.0823190900585775,1.1184565746928765
5.1530924547315955,1.0792832730422504
5.224851367351984,1.0414688616083296
5.297609552076588,1.0049668270995298
5.371380924176734,0.9697324167652931
5.446179592699535,0.9357222530820082
5.522019863166385,0.9028944183734804
5.598916240308845,0.8712083701763017
5.6768834308428096,0.8406249925400138
5.755936346281187,0.8111064476887535
5.836090105785744,0.782616205713778
5.917360039058788,0.7551189307755107
5.999761689274922,0.7285805118387129
6.0833108160538485,0.7029679733140606
6.1680233984743404,0.6782494462729964
6.253915638130399,0.654394150639279
6.341003962229821,0.6313723208456153
6.4293050267359275,0.6091552340639347
6.518835719553171,0.5877151240284064
6.609613163756906,0.5670251832563059
6.701654720868325,0.5470594919037853
6.794977994174881,0.5277930184280701
6.8896008320969395,0.5092015791351491
6.985541331601451,0.49126182985544165
7.082817841662943,0.47395119269833336
7.181448966772941,0.45724787804299877
7.281453570498094,0.441130827482594
7.382850779087866,0.4255797253233267
7.48565998513259,0.4105749063516238
7.589900851272267,0.3960974253422649
7.695593313957226,0.38212895633579197
7.802757587260983,0.36865178745792315
7.911414166746221,0.35564884595309537
8.021583833384755,0.3431036205923291
8.133287657531834,0.3310001843948627
8.246547002956039,0.31932313926541933
8.361383530925137,0.3080576199601976
8.477819204348828,0.29718927236920684
8.595876291979346,0.2867042509200777
8.715577372670307,0.27658916077242546
8.836945339695122,0.2668310733239033
8.960003405125358,0.2574175289684924
9.084775104270093,0.2483364690305794
9.211284300177242,0.23957625946002475
9.339555188197318,0.23112567878096968
9.469612300611004,0.22297387414465727
9.601480511320991,0.21511038446911898
9.735185040609151,0.20752509792187307
9.870751459960125,0.20020825768692066
10.008205696951832,0.19315044231718742
10.147574040214332,0.18634256367353935
10.288883144457584,0.1797758389683072
10.432160035569169,0.17344179572985552
10.577432115783266,0.16733225638656463
10.724727168921238,0.16143931661402397
10.874073365705557,0.15575536193380082
11.025499269147474,0.15027303274462933
11.179033840009764,0.1449852272537481
11.3347064423457,0.13988509344815078
11.49254684911488,0.13496600893660862
11.652585247877575,0.13022159655552426
11.814852246568119,0.1256456897993844
11.979378879348753,0.12123234070385376
12.146196612545161,0.11697580786759401
12.315337350664342,0.11287055056649702
12.48683344249663,0.10891122847919776
12.660717687302455,0.10509267613699494
12.83702334108523,0.10140991541767391
13.01578412295188,0.09785814132087137
13.197034221561529,0.09443271673892595
13.380808301664393,0.09112916904487955
13.567141510731464,0.08794318004980539
13.756069485676505,0.08487058146779901
13.947628359671947,0.0819073540629812
14.14185476905926,0.07904961859015396
14.338785860355967,0.07629363458527087
14.538459297360019,0.07363578914907074
14.74091326835299,0.07107259662403495
14.946186493403971,0.06860069580830909
15.154318231774667,0.06621684398330938
15.365348289428097,0.06391791069262455
15.579317026641547,0.06170087731157795
15.796265365725507,0.05956282995672183
16.016234798850444,0.05750096072238762
16.239267395982104,0.055512556829368925
16.46540581292772,0.05359500432615791
16.69469329949404,0.05174577821448626
16.9271737077589,0.04996244719293989
17.162891500458326,0.04824266095413247
17.40189175948992,0.04658415697218397
17.644220194535187,0.044984749518968574
17.88992315180159,0.04344233098654782
18.13904762288629,0.04195486854922168
18.391641253763762,0.040520401360546174
18.647752353897925,0.03913703860593154
18.907429905481834,0.03780295609921743
19.17072357280538,0.036516394336777
19.43768371175406,0.03527565595973084
19.708361379439605,0.03407910438788748
19.982808343964695,0.03292516149439549
20.261077094324122,0.03181230297675892
20.54322085044314,0.03073906128687103
20.829293573356296,0.029704020676436894
21.119349975527513,0.028705815967505037
21.413445531313968,0.027743128277972356
21.711636487576033,0.026814688018630718
22.013979874434355,0.02591926999700976
22.320533516177385,0.025055693372923873
22.631356042320377,0.02422281788083589
22.946506898818324,0.023419545900192743
23.266046359435556,0.02264481767665664
23.590035537272964,0.021897611538738815
23.918536396456407,0.02117694207422908
24.25161176398744,0.02048185986534084
24.589325341759107,0.019811448747818997
24.93174171873943,0.019164825880290122
25.27892638332397,0.01854113911703186
25.630945735861022,0.01793956755474679
25.987867101350794,0.017359319407477484
26.3497587423214,0.0167996316732384
26.716689871884714,0.016259767548442362
27.088730666973156,0.015739018234108042
27.46595228176171,0.01523669908957935
27.848426861276238,0.014752150740429121
28.23622755519135,0.014284736742248803
28.629428531820867,0.013833844146330144
29.028104992302413,0.013398882546825728
29.43233318498028,0.01297928079714908
29.842190419988004,0.012574490261813625
30.25775508403408,0.01218398107363956
30.6791066553941,0.011807243089419332
31.106325719110796,0.011443783327538442
31.539493982406643,0.011093127842521066
31.97869429031049,0.010754818979411915
32.424010641501795,0.010428415786857138
32.8755282043761,0.01011349328496885
33.333333333333336,0.009809641623094655
